Record_Type,Policy_Number,Foreign_Reg_Ind,Registration_Number,Vehicle_Derivative,Named_Driver,Trade_Plate_Ind,Cover_Start_Date,Cover_End_Date,Insert_Date,Update_date,Active_Flag,MID_File_Seq_No,MID_Sent_Ind,Mid_Sent_Date,MID_Status,MID_Error_Codes,Vehicle_Make,Vehicle_Model,Inserted_By,Updated_By
"N","F42541Q             ","U","OY69VGX"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","BMW","X2","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","PJ72CNZ","","","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1681,"Y",2022-11-02 00:00:00,"acknowledged","","NISSAN","QASHQAI DIG-T","F42541Q","MID RESPONSE JOB"
"N","F42541Q             ","U","RA16NXS"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","RENUALT","GRAND","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RA19NYN"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","Q3 TFSI","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RA19RUR"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RA19XFK"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4 SALOON","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RA19XFL"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RA19XFM"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE18DTX"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE18RNF"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE18SKZ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE18UEH"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE67EGC"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE67KPU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE67OND"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","Q3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE67WLD"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE67YFU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RE69XUY"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4 S LINE TDI","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RF69UYM"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5 S","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ18CFU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","Q2 TDI SPORT","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ18KUC"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ18KUD"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ18KUE"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ18LYA"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ18VGV"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ19BKE"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4 TFSI SE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ19BKY"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ19HJZ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","Q2","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ67BYG"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ67BZS"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ67BZU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ67DWC"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ67FTO"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ67TDZ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ69FWO"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ69KGE"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ69OAD"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RJ69XGC"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4 AVANT","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RK18YMC"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RK70KWF"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 TFSI S LINE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RN19BZR"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO20EFJ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO20NMZ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO67WNP"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO67WNR"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO67WRF"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO67ZFA"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A6","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO67ZFG"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO69TGU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4 AVANT","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO69TKD"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4 TDI","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO69UFB"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RO69UFG"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RV20OMU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4 TDI TECHNIK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RV20VZO"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RV20VZP"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RV20WSJ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","RV20YKL"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A3 SPORTBACK","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WM19YDL"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WM70NMZ","","","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","FORD","TRANSIT 350","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WN69YJP"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","INSIGNIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WO19BPU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","INSIGNIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WO19BUJ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","INSIGNIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WO19ZVU"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","GRANDLAND","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WO19ZYC"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","GRANDLAND","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WP18UAL"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","BMW","520D XDRIVE SE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WP19XDC"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","INSIGNIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WP69DNV"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","GRANDLAND","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WP69DRZ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","GRANDLAND","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WV20DWZ"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","COMBO L2H1","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","WV70FZR"," "," ","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","GRANDLAND X","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42541Q             ","U","Y24BRN","","","U",2022-11-01 00:00:00,2023-10-31 00:00:00,2022-11-02 00:00:00,2022-11-02 00:00:00,"A",1680,"Y",2022-11-02 00:00:00,"acknowledged","","VAUXHALL","GRANDLAND X","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42543V             ","U","FH18BHY","","","U",2022-12-01 00:00:00,2023-11-30 00:00:00,2022-12-01 00:00:00,2022-12-01 00:00:00,"A",1735,"Y",2022-12-01 00:00:00,"acknowledged","","BMW","1 SERIES","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42543V             ","U","FX68HZJ","","","U",2022-12-01 00:00:00,2023-11-30 00:00:00,2022-12-01 00:00:00,2022-12-01 00:00:00,"A",1735,"Y",2022-12-01 00:00:00,"acknowledged","","FORD","ECOSPORT","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42543V             ","U","GD18GKJ"," "," ","U",2022-12-01 00:00:00,2023-11-30 00:00:00,2022-12-01 00:00:00,2022-12-01 00:00:00,"A",1735,"Y",2022-12-01 00:00:00,"acknowledged","","MAZDA","CX-5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42543V             ","U","MW62MMX","","","U",2022-12-01 00:00:00,2023-11-30 00:00:00,2022-12-01 00:00:00,2022-12-01 00:00:00,"A",1735,"Y",2022-12-01 00:00:00,"acknowledged","","FIAT","500 POP S-A","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42543V             ","U","WN66XNE","","","U",2022-12-01 00:00:00,2023-11-30 00:00:00,2022-12-01 00:00:00,2022-12-01 00:00:00,"A",1735,"Y",2022-12-01 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42544Z             ","U","KF19XML"," "," ","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","MAZDA","6 GT SPORT NAV","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42544Z             ","U","MD69NLU"," "," ","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","TOYOTA","YARIS Y20 VVT-I","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42544Z             ","U","MD69SYY"," "," ","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","MAZDA","6 SPORT NAV + D","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","316NU"," "," ","T",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","380AL"," "," ","T",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","57560"," "," ","T",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","57561","","","T",2022-04-04 00:00:00,2023-03-31 00:00:00,2022-04-04 00:00:00,2022-04-04 00:00:00,"A",1292,"Y",2022-04-04 00:00:00,"acknowledged","","","","F42557G","MID RESPONSE JOB"
"N","F42557G             ","U","89168"," "," ","T",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","89169"," "," ","T",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","BX16AVJ"," "," ","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","TOYOTA","HIACE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","FA19OSV"," "," ","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","TOYOTA","COROLLA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","FD19KLK","","","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","TOYOTA","PROACE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","FD21DWJ","","","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","TOYOTA","COROLLA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","FD21GLV","","","U",2022-04-01 00:00:00,2023-03-31 00:00:00,2022-04-01 00:00:00,2022-04-01 00:00:00,"A",1286,"Y",2022-04-01 00:00:00,"acknowledged","","TOYOTA","COROLLA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42557G             ","U","FD22AVN","","","U",2022-07-01 00:00:00,2023-03-31 00:00:00,2022-07-01 00:00:00,2022-07-01 00:00:00,"A",1451,"Y",2022-07-01 00:00:00,"acknowledged","","TOYOTA","COROLLA","F42557G","MID RESPONSE JOB"
"N","F42557G             ","U","FD22AVR","","","U",2022-07-01 00:00:00,2023-03-31 00:00:00,2022-07-01 00:00:00,2022-07-01 00:00:00,"A",1451,"Y",2022-07-01 00:00:00,"acknowledged","","TOYOTA","COROLLA","F42557G","MID RESPONSE JOB"
"N","F42557G             ","U","FD22AVT","","","U",2022-07-01 00:00:00,2023-03-31 00:00:00,2022-07-01 00:00:00,2022-07-01 00:00:00,"A",1451,"Y",2022-07-01 00:00:00,"acknowledged","","TOYOTA","RAV","F42557G","MID RESPONSE JOB"
